price,fixed acidity,volatile acidity,citric acid,residual sugar,free sulfur dioxide,total sulfur dioxide,pH,sulphates,alcohol,quality
11.058865331963515,13.2,0.46,0.52,2.2,12.0,35.0,3.1,0.56,9.0,1
13.188282895113462,8.3,0.58,0.13,2.9,14.0,63.0,3.17,0.62,9.1,1
13.388947138593867,8.3,0.6,0.13,2.6,6.0,24.0,3.31,0.59,9.2,1
16.348628288037286,9.4,0.41,0.48,4.6,10.0,20.0,3.34,0.79,12.2,1
13.561440937815961,8.8,0.48,0.41,3.3,26.0,52.0,3.31,0.53,10.5,1
13.402245108377207,10.1,0.65,0.37,5.1,11.0,65.0,3.32,0.64,10.4,1
14.88282343877908,6.3,0.36,0.19,3.2,15.0,39.0,3.56,0.52,12.7,1
12.818775606209881,8.8,0.24,0.54,2.5,25.0,57.0,3.39,0.54,9.2,0
13.925781422546516,13.2,0.38,0.55,2.7,5.0,16.0,2.98,0.54,9.4,0
13.173490499731848,7.5,0.64,0.0,2.4,18.0,29.0,3.32,0.6,10.0,1
12.900091685164671,8.2,0.39,0.38,1.5,10.0,29.0,3.26,0.74,9.8,0
14.589892782275605,9.2,0.755,0.18,2.2,10.0,103.0,2.87,1.36,10.2,1
13.632504117662435,9.6,0.6,0.5,2.3,28.0,71.0,3.5,0.57,9.7,0
12.153276568192766,9.6,0.6,0.5,2.3,28.0,71.0,3.5,0.57,9.7,0
13.790186935612494,11.5,0.31,0.51,2.2,14.0,28.0,3.03,0.93,9.8,1
11.665230679195894,11.4,0.46,0.5,2.7,4.0,17.0,3.13,0.7,10.2,0
10.645342849722466,11.3,0.37,0.41,2.3,6.0,16.0,3.09,0.8,9.3,0
12.337264730798216,8.3,0.54,0.24,3.4,16.0,112.0,3.27,0.61,9.4,0
11.981937718745826,8.2,0.56,0.23,3.4,14.0,104.0,3.28,0.62,9.4,0
13.55200335048938,10.0,0.58,0.22,1.9,9.0,32.0,3.13,0.55,9.5,0
15.203108809798698,7.9,0.51,0.25,2.9,21.0,45.0,3.49,0.96,12.1,1
12.598955013728794,6.8,0.69,0.0,5.6,21.0,58.0,3.46,0.72,10.2,0
11.735631127580648,6.8,0.69,0.0,5.6,21.0,58.0,3.46,0.72,10.2,0
11.91009251861387,8.8,0.6,0.29,2.2,5.0,15.0,3.36,0.49,9.1,0
12.368495733333814,8.8,0.6,0.29,2.2,5.0,15.0,3.36,0.49,9.1,0
13.573292100072852,8.7,0.54,0.26,2.5,7.0,31.0,3.27,0.6,9.3,1
13.367552825213885,7.6,0.685,0.23,2.3,20.0,84.0,3.21,0.61,9.3,0
13.362322268444938,8.7,0.54,0.26,2.5,7.0,31.0,3.27,0.6,9.3,1
11.196308507945206,10.4,0.28,0.54,2.7,5.0,19.0,3.25,0.63,9.5,0
16.646197968596752,7.6,0.41,0.14,3.0,21.0,43.0,3.32,0.57,10.5,1
12.755214171187403,10.1,0.935,0.22,3.4,11.0,86.0,3.43,0.64,11.3,0
12.597192948306905,7.9,0.35,0.21,1.9,46.0,102.0,3.27,0.58,9.5,0
11.079744627055423,8.7,0.84,0.0,1.4,24.0,33.0,3.27,0.55,9.7,0
11.28509005019255,9.6,0.88,0.28,2.4,30.0,147.0,3.24,0.53,9.4,0
11.104633705001552,9.5,0.885,0.27,2.3,31.0,145.0,3.24,0.53,9.4,0
14.70922160864514,7.7,0.915,0.12,2.2,7.0,23.0,3.35,0.65,10.2,1
15.249321086926498,8.9,0.29,0.35,1.9,25.0,57.0,3.18,1.36,10.3,1
13.242715902623862,9.9,0.54,0.45,2.3,16.0,40.0,3.39,0.62,9.4,0
14.854859805786646,9.5,0.59,0.44,2.3,21.0,68.0,3.46,0.63,9.5,0
15.178397839610925,9.9,0.54,0.45,2.3,16.0,40.0,3.39,0.62,9.4,0
10.827513816967812,9.5,0.59,0.44,2.3,21.0,68.0,3.46,0.63,9.5,0
12.330835131602626,9.9,0.54,0.45,2.3,16.0,40.0,3.39,0.62,9.4,0
16.50270460819279,7.8,0.64,0.1,6.0,5.0,11.0,3.37,0.69,10.1,1
12.966152442062604,7.3,0.67,0.05,3.6,6.0,20.0,3.4,0.63,10.1,0
10.613737843480584,8.3,0.845,0.01,2.2,5.0,14.0,3.32,0.58,11.0,0
13.834712993304851,8.7,0.48,0.3,2.8,10.0,28.0,3.33,0.67,11.2,1
12.68379816017417,6.7,0.42,0.27,8.6,24.0,148.0,3.16,0.57,11.3,1
14.172961893612962,10.7,0.43,0.39,2.2,8.0,32.0,2.89,0.5,9.6,0
11.294729175283447,9.8,0.88,0.25,2.5,35.0,155.0,3.41,0.67,11.2,0
14.110307010499351,15.9,0.36,0.65,7.5,22.0,71.0,2.98,0.84,14.9,0
16.488556695162803,9.4,0.33,0.59,2.8,9.0,30.0,3.12,0.54,12.0,1
11.438382996321714,8.6,0.47,0.47,2.4,7.0,29.0,3.08,0.46,9.5,0
10.717137906921536,9.7,0.55,0.17,2.9,20.0,53.0,3.14,0.61,9.4,0
13.792986718851594,10.7,0.43,0.39,2.2,8.0,32.0,2.89,0.5,9.6,0
16.12322361744705,12.0,0.5,0.59,1.4,23.0,42.0,2.92,0.68,10.5,1
14.18022048423166,7.2,0.52,0.07,1.4,5.0,20.0,3.32,0.81,9.6,1
11.793478895983027,7.1,0.84,0.02,4.4,5.0,13.0,3.41,0.57,11.0,0
14.463574758011667,7.2,0.52,0.07,1.4,5.0,20.0,3.32,0.81,9.6,1
12.109615142663007,7.5,0.42,0.31,1.6,15.0,42.0,3.31,0.64,9.0,0
13.553810362857316,7.2,0.57,0.06,1.6,9.0,27.0,3.36,0.7,9.6,1
12.709562492260904,10.1,0.28,0.46,1.8,5.0,13.0,3.04,0.79,10.2,1
14.309620099889493,12.1,0.4,0.52,2.0,15.0,54.0,3.03,0.66,10.2,0
12.540752831928025,9.4,0.59,0.14,2.0,25.0,48.0,3.14,0.56,9.7,0
12.521691797156654,8.3,0.49,0.36,1.8,6.0,16.0,3.18,0.6,9.5,1
12.067155061200296,11.3,0.34,0.45,2.0,6.0,15.0,2.94,0.66,9.2,1
12.690717445168831,10.0,0.73,0.43,2.3,15.0,31.0,3.15,0.57,11.0,0
14.009555798743934,11.3,0.34,0.45,2.0,6.0,15.0,2.94,0.66,9.2,1
12.889419159335873,6.9,0.4,0.24,2.5,30.0,45.0,3.26,0.58,10.0,0
11.563594436415164,8.2,0.73,0.21,1.7,5.0,13.0,3.2,0.52,9.5,0
11.769400841211427,9.8,1.24,0.34,2.0,32.0,151.0,3.15,0.53,9.5,0
11.985862960596144,8.2,0.73,0.21,1.7,5.0,13.0,3.2,0.52,9.5,0
15.08685939827451,10.8,0.4,0.41,2.2,7.0,17.0,3.08,0.67,9.3,1
14.501569186327586,9.3,0.41,0.39,2.2,12.0,31.0,3.26,0.65,10.2,0
13.707964795707754,10.8,0.4,0.41,2.2,7.0,17.0,3.08,0.67,9.3,1
11.600525060165314,8.6,0.8,0.11,2.3,12.0,31.0,3.4,0.48,9.9,0
11.318889465833829,8.3,0.78,0.1,2.6,45.0,87.0,3.48,0.53,10.0,0
12.78215838855652,10.8,0.26,0.45,3.3,20.0,49.0,3.13,0.54,9.6,0
11.76455377734345,13.3,0.43,0.58,1.9,15.0,40.0,3.06,0.49,9.0,0
13.363372009205765,8.0,0.45,0.23,2.2,16.0,29.0,3.21,0.49,10.2,1
13.988638795944569,8.5,0.46,0.31,2.25,32.0,58.0,3.33,0.54,9.8,0
12.626495080284364,8.1,0.78,0.23,2.6,5.0,15.0,3.37,0.56,11.3,0
13.50095787801324,9.8,0.98,0.32,2.3,35.0,152.0,3.25,0.48,9.4,0
12.78480374170557,8.1,0.78,0.23,2.6,5.0,15.0,3.37,0.56,11.3,0
13.263367654815392,7.1,0.65,0.18,1.8,13.0,40.0,3.44,0.6,9.1,0
13.132330475377795,9.1,0.64,0.23,3.1,13.0,38.0,3.28,0.59,9.7,0
11.353732637525122,7.7,0.66,0.04,1.6,4.0,9.0,3.4,0.47,9.4,0
12.544331347327152,8.1,0.38,0.48,1.8,5.0,17.0,3.3,1.05,9.4,0
9.741688040810557,7.4,1.185,0.0,4.25,5.0,14.0,3.63,0.54,10.7,0
11.40760140193521,9.2,0.92,0.24,2.6,12.0,93.0,3.48,0.54,9.8,0
12.49281310102275,8.6,0.49,0.51,2.0,16.0,62.0,3.03,1.17,9.0,0
11.758279009929971,9.0,0.48,0.32,2.8,21.0,122.0,3.32,0.62,9.4,0
12.677073371885482,9.0,0.47,0.31,2.7,24.0,125.0,3.31,0.61,9.4,0
16.55206082609289,5.1,0.47,0.02,1.3,18.0,44.0,3.9,0.62,12.8,1
14.795569765231242,7.0,0.65,0.02,2.1,8.0,25.0,3.47,0.67,9.5,1
14.477680542090269,7.0,0.65,0.02,2.1,8.0,25.0,3.47,0.67,9.5,1
12.034815677279784,9.4,0.615,0.28,3.2,18.0,72.0,3.31,0.53,9.7,0
12.142870639129693,11.8,0.38,0.55,2.1,5.0,19.0,3.11,0.62,10.8,1
12.762611028167695,10.6,1.02,0.43,2.9,26.0,88.0,3.08,0.57,10.1,1
14.173096850947134,7.0,0.65,0.02,2.1,8.0,25.0,3.47,0.67,9.5,1
15.54411211905472,7.0,0.64,0.02,2.1,9.0,23.0,3.47,0.67,9.4,1
10.831254956888158,7.5,0.38,0.48,2.6,22.0,84.0,3.32,0.7,9.6,0
12.973695696912776,9.1,0.765,0.04,1.6,4.0,14.0,3.29,0.54,9.7,0
12.608310527367252,8.4,1.035,0.15,6.0,11.0,54.0,3.37,0.49,9.9,0
11.830682039300495,7.0,0.78,0.08,2.0,10.0,19.0,3.4,0.47,10.0,0
12.631395465453462,7.4,0.49,0.19,3.0,16.0,37.0,3.37,0.51,10.5,0
15.010642629749858,7.8,0.545,0.12,2.5,11.0,35.0,3.34,0.61,11.6,1
13.428517613819082,9.7,0.31,0.47,1.6,13.0,33.0,3.27,0.66,10.0,1
10.36558071865858,10.6,1.025,0.43,2.8,21.0,84.0,3.06,0.57,10.1,0
11.404226924144055,8.9,0.565,0.34,3.0,16.0,112.0,3.38,0.61,9.5,0
11.120354225097433,8.7,0.69,0.0,3.2,13.0,33.0,3.36,0.45,9.4,0
11.160617315232685,8.0,0.43,0.36,2.3,10.0,48.0,3.34,0.46,9.4,0
12.975695420963271,9.9,0.74,0.28,2.6,21.0,77.0,3.28,0.51,9.8,0
12.193172785195431,7.2,0.49,0.18,2.7,13.0,34.0,3.29,0.48,9.2,1
12.26734851896318,8.0,0.43,0.36,2.3,10.0,48.0,3.34,0.46,9.4,0
11.782831573617328,7.6,0.46,0.11,2.6,12.0,49.0,3.21,0.57,10.0,0
11.726588671888859,8.4,0.56,0.04,2.0,10.0,22.0,3.22,0.44,9.6,0
10.858609585589942,7.1,0.66,0.0,3.9,17.0,45.0,3.46,0.54,9.5,0
13.57782008818175,8.4,0.56,0.04,2.0,10.0,22.0,3.22,0.44,9.6,0
12.575619179928653,8.9,0.48,0.24,2.85,35.0,106.0,3.1,0.53,9.2,0
12.371898338769839,7.6,0.42,0.08,2.7,15.0,48.0,3.21,0.59,10.0,0
11.472782989539551,7.1,0.31,0.3,2.2,36.0,127.0,2.94,1.62,9.5,0
11.351972578309866,7.5,1.115,0.1,3.1,5.0,12.0,3.54,0.6,11.2,0
13.07294660878193,9.0,0.66,0.17,3.0,5.0,13.0,3.29,0.55,10.4,0
15.412661639558886,8.1,0.72,0.09,2.8,18.0,49.0,3.43,0.72,11.1,1
11.58681635900679,6.4,0.57,0.02,1.8,4.0,11.0,3.46,0.68,9.5,0
10.836957384262602,6.4,0.57,0.02,1.8,4.0,11.0,3.46,0.68,9.5,0
16.175667835962773,6.4,0.865,0.03,3.2,27.0,58.0,3.61,0.49,12.7,1
12.806033923674955,9.5,0.55,0.66,2.3,12.0,37.0,3.17,0.67,9.6,0
13.461695623637302,8.9,0.875,0.13,3.45,4.0,14.0,3.44,0.52,11.5,0
11.080765892694412,7.3,0.835,0.03,2.1,10.0,19.0,3.39,0.47,9.6,0
13.965698046555186,7.0,0.45,0.34,2.7,16.0,72.0,3.55,0.6,9.5,0
12.10611264644667,7.7,0.56,0.2,2.0,9.0,39.0,3.48,0.62,9.3,0
12.372004005278884,7.7,0.965,0.1,2.1,11.0,22.0,3.26,0.5,9.5,0
12.342480026870675,7.7,0.965,0.1,2.1,11.0,22.0,3.26,0.5,9.5,0
14.269587885696405,8.2,0.59,0.0,2.5,19.0,58.0,3.5,0.65,9.3,1
11.344297986690615,9.0,0.46,0.23,2.8,28.0,104.0,3.1,0.56,9.2,0
12.232194347795074,9.0,0.69,0.0,2.4,19.0,38.0,3.35,0.6,9.3,0
13.804966328819685,8.3,0.76,0.29,4.2,12.0,16.0,3.45,0.68,11.5,1
11.107258909132238,9.2,0.53,0.24,2.6,28.0,139.0,3.21,0.57,9.5,0
12.814747893673985,6.5,0.615,0.0,1.9,9.0,18.0,3.46,0.65,9.2,0
10.129510044897657,11.6,0.41,0.58,2.8,25.0,101.0,3.13,0.53,10.0,0
11.202156332598259,11.1,0.39,0.54,2.7,21.0,101.0,3.13,0.51,9.5,0
14.106367349713915,7.3,0.51,0.18,2.1,12.0,28.0,3.52,0.73,9.5,1
13.574114148732233,8.2,0.34,0.38,2.5,12.0,57.0,3.3,0.47,9.0,1
11.283065004418972,8.6,0.33,0.4,2.6,16.0,68.0,3.3,0.48,9.4,0
12.520531873363554,7.2,0.5,0.18,2.1,12.0,31.0,3.52,0.72,9.6,1
14.216470668887426,7.3,0.51,0.18,2.1,12.0,28.0,3.52,0.73,9.5,1
10.99376653942255,8.3,0.65,0.1,2.9,17.0,40.0,3.29,0.55,9.5,0
11.787616868243385,8.3,0.65,0.1,2.9,17.0,40.0,3.29,0.55,9.5,0
10.811115227187116,7.6,0.54,0.13,2.5,24.0,66.0,3.39,0.61,9.4,0
11.458382266779251,8.3,0.65,0.1,2.9,17.0,40.0,3.29,0.55,9.5,0
13.6234640900753,7.8,0.48,0.68,1.7,14.0,32.0,3.09,1.06,9.1,1
11.815554604163534,7.8,0.91,0.07,1.9,22.0,47.0,3.51,0.43,10.7,1
16.043245475189558,6.3,0.98,0.01,2.0,15.0,33.0,3.6,0.46,11.2,1
11.493503204407306,8.1,0.87,0.0,2.2,10.0,31.0,3.25,0.5,9.8,0
11.594611919851847,8.1,0.87,0.0,2.2,10.0,31.0,3.25,0.5,9.8,0
10.556463636188164,8.8,0.42,0.21,2.5,33.0,88.0,3.19,0.52,9.2,0
11.380193617852962,9.0,0.58,0.25,2.8,9.0,104.0,3.23,0.57,9.7,0
10.655394465155108,9.3,0.655,0.26,2.0,5.0,35.0,3.25,0.42,9.6,0
14.064122300641715,8.8,0.7,0.0,1.7,8.0,19.0,3.31,0.53,10.0,1
13.2007645823175,9.3,0.655,0.26,2.0,5.0,35.0,3.25,0.42,9.6,0
13.440746306074312,9.1,0.68,0.11,2.8,11.0,44.0,3.31,0.55,9.5,1
13.783011768141215,9.2,0.67,0.1,3.0,12.0,48.0,3.31,0.54,9.5,1
13.279009325759684,8.8,0.59,0.18,2.9,12.0,74.0,3.14,0.54,9.4,0
14.344293188865647,7.5,0.6,0.32,2.7,13.0,98.0,3.45,0.62,9.5,0
14.33066814226848,7.1,0.59,0.02,2.3,24.0,94.0,3.55,0.53,9.7,1
13.186497754151738,7.9,0.72,0.01,1.9,7.0,32.0,3.39,0.54,9.6,0
12.430302404830025,7.1,0.59,0.02,2.3,24.0,94.0,3.55,0.53,9.7,1
13.012884269288538,9.4,0.685,0.26,2.4,23.0,143.0,3.28,0.55,9.4,0
12.667699864923296,9.5,0.57,0.27,2.3,23.0,144.0,3.27,0.55,9.4,0
14.03097218814766,7.9,0.4,0.29,1.8,1.0,44.0,3.3,0.92,9.5,1
14.685423820585244,7.9,0.4,0.3,1.8,2.0,45.0,3.31,0.91,9.5,1
11.423860508454526,7.2,1.0,0.0,3.0,7.0,16.0,3.43,0.46,10.0,0
14.277097537610985,6.9,0.765,0.18,2.4,5.5,48.0,3.4,0.6,10.3,1
13.20122735168184,6.9,0.635,0.17,2.4,6.0,18.0,3.4,0.59,10.3,1
12.212731294741076,8.3,0.43,0.3,3.4,7.0,34.0,3.36,0.61,10.5,0
12.904149280929966,7.1,0.52,0.03,2.6,21.0,92.0,3.5,0.6,9.8,0
13.551178266312116,7.0,0.57,0.0,2.0,12.0,45.0,3.31,0.6,9.4,1
11.301187213198984,6.5,0.46,0.14,2.4,9.0,37.0,3.66,0.65,9.8,0
11.461779594339669,9.0,0.82,0.05,2.4,26.0,96.0,3.36,0.53,10.0,0
12.779238988357534,6.5,0.46,0.14,2.4,9.0,37.0,3.66,0.65,9.8,0
11.288613074322257,7.1,0.59,0.01,2.5,20.0,85.0,3.55,0.59,9.8,0
12.365515114895189,9.9,0.35,0.41,2.3,11.0,61.0,3.21,0.5,9.5,0
13.248863990707328,9.9,0.35,0.41,2.3,11.0,61.0,3.21,0.5,9.5,0
13.58232096303293,10.0,0.56,0.24,2.2,19.0,58.0,3.18,0.56,10.1,1
14.091619800396796,10.0,0.56,0.24,2.2,19.0,58.0,3.18,0.56,10.1,1
13.76479766033402,8.6,0.63,0.17,2.9,21.0,119.0,3.09,0.52,9.3,0
13.30078431350325,7.4,0.37,0.43,2.6,18.0,82.0,3.33,0.68,9.7,1
12.066277231595688,8.8,0.64,0.17,2.9,25.0,130.0,3.23,0.54,9.6,0
14.663822096317476,7.1,0.61,0.02,2.5,17.0,87.0,3.48,0.6,9.7,1
14.147756947926268,7.7,0.6,0.0,2.6,7.0,13.0,3.38,0.56,10.8,0
16.51054161809165,10.1,0.27,0.54,2.3,7.0,26.0,3.17,0.53,12.5,1
11.287674305965169,10.8,0.89,0.3,2.6,7.0,60.0,2.99,1.18,10.2,0
13.773865846297245,8.7,0.46,0.31,2.5,24.0,64.0,3.1,0.74,9.6,0
15.839099578025708,9.3,0.37,0.44,1.6,21.0,42.0,3.24,0.81,10.8,1
16.005389160392507,9.4,0.5,0.34,3.6,5.0,14.0,3.29,0.52,10.7,1
14.591434221858758,9.4,0.5,0.34,3.6,5.0,14.0,3.29,0.52,10.7,1
11.286648357154752,7.2,0.61,0.08,4.0,26.0,108.0,3.25,0.51,9.4,0
11.689656199153928,8.6,0.55,0.09,3.3,8.0,17.0,3.23,0.44,10.0,0
14.900869236218982,5.1,0.585,0.0,1.7,14.0,86.0,3.56,0.94,12.9,1
13.801341574310632,7.7,0.56,0.08,2.5,14.0,46.0,3.24,0.66,9.6,1
14.073538584884288,8.4,0.52,0.22,2.7,4.0,18.0,3.26,0.57,9.9,1
17.758681999900613,8.2,0.28,0.4,2.4,4.0,10.0,3.33,0.7,12.8,1
17.495655753797287,8.4,0.25,0.39,2.0,4.0,10.0,3.27,0.71,12.5,1
15.77553112259274,8.2,0.28,0.4,2.4,4.0,10.0,3.33,0.7,12.8,1
10.034042348062837,7.4,0.53,0.12,1.9,4.0,12.0,3.26,0.86,9.2,0
15.448762509542096,7.6,0.48,0.31,2.8,4.0,15.0,3.22,0.55,10.3,1
13.487181107228935,7.3,0.49,0.1,2.6,4.0,14.0,3.3,0.47,10.5,0
14.187110860601045,12.9,0.5,0.55,2.8,7.0,24.0,3.09,0.68,10.9,1
13.281044624653635,10.8,0.45,0.33,2.5,20.0,38.0,3.24,0.71,10.8,0
11.023032249782602,6.9,0.39,0.24,2.1,4.0,7.0,3.44,0.58,11.4,0
14.891959245706325,12.6,0.41,0.54,2.8,19.0,41.0,3.21,0.76,11.3,1
13.40725656713724,10.8,0.45,0.33,2.5,20.0,38.0,3.24,0.71,10.8,0
12.771869076797135,9.8,0.51,0.19,3.2,8.0,30.0,3.23,0.58,10.5,1
14.535007324180189,10.8,0.29,0.42,1.6,19.0,27.0,3.28,0.73,11.9,1
13.809462917907211,7.1,0.715,0.0,2.35,21.0,47.0,3.29,0.45,9.4,0
12.202697344123466,9.1,0.66,0.15,3.2,9.0,59.0,3.28,0.54,9.6,0
11.373414083197913,7.0,0.685,0.0,1.9,9.0,22.0,3.34,0.6,9.7,0
18.5563300868966,4.9,0.42,0.0,2.1,16.0,42.0,3.71,0.74,14.0,1
12.323678295755384,6.7,0.54,0.13,2.0,15.0,36.0,3.61,0.64,9.8,0
12.270173244096744,6.7,0.54,0.13,2.0,15.0,36.0,3.61,0.64,9.8,0
10.571189519956004,7.1,0.48,0.28,2.8,6.0,16.0,3.24,0.53,10.3,0
13.361030426187721,7.1,0.46,0.14,2.8,15.0,37.0,3.36,0.49,10.7,0
17.590488735244513,7.5,0.27,0.34,2.3,4.0,8.0,3.4,0.64,11.0,1
13.25609814588667,7.1,0.46,0.14,2.8,15.0,37.0,3.36,0.49,10.7,0
18.98084619422765,7.8,0.57,0.09,2.3,34.0,45.0,3.46,0.74,12.7,1
14.67402447070008,5.9,0.61,0.08,2.1,16.0,24.0,3.56,0.77,11.1,1
11.860438321853731,7.5,0.685,0.07,2.5,5.0,9.0,3.38,0.55,10.9,0
14.382183368166338,5.9,0.61,0.08,2.1,16.0,24.0,3.56,0.77,11.1,1
9.369656493762507,10.4,0.44,0.42,1.5,34.0,48.0,3.38,0.86,9.9,0
11.54748606977755,11.6,0.47,0.44,1.6,36.0,51.0,3.38,0.86,9.9,0
10.637435554723854,8.8,0.685,0.26,1.6,16.0,23.0,3.32,0.47,9.4,0
11.15436357234587,7.6,0.665,0.1,1.5,27.0,55.0,3.39,0.51,9.3,0
15.185610034235086,6.7,0.28,0.28,2.4,36.0,100.0,3.26,0.39,11.7,1
16.273917981002434,6.7,0.28,0.28,2.4,36.0,100.0,3.26,0.39,11.7,1
16.149703017981686,10.1,0.31,0.35,1.6,9.0,28.0,3.24,0.83,11.2,1
11.786528293231434,6.0,0.5,0.04,2.2,13.0,26.0,3.46,0.47,10.0,0
16.741455420208485,11.1,0.42,0.47,2.65,9.0,34.0,3.24,0.77,12.1,1
12.178958765651341,6.6,0.66,0.0,3.0,21.0,31.0,3.45,0.63,10.3,0
14.881600868727489,10.6,0.5,0.45,2.6,34.0,68.0,3.23,0.72,10.9,1
14.78373431065966,7.1,0.685,0.35,2.0,9.0,92.0,3.28,0.62,9.4,0
12.22590137866641,9.9,0.25,0.46,1.7,26.0,42.0,3.18,0.83,10.6,1
12.631653447176369,6.4,0.64,0.21,1.8,14.0,31.0,3.59,0.66,9.8,0
11.855719297063748,6.4,0.64,0.21,1.8,14.0,31.0,3.59,0.66,9.8,0
14.50592523252882,7.4,0.68,0.16,1.8,12.0,39.0,3.5,0.7,9.9,1
11.147192691567373,6.4,0.64,0.21,1.8,14.0,31.0,3.59,0.66,9.8,0
13.347581985380046,6.4,0.63,0.21,1.6,12.0,32.0,3.58,0.66,9.8,0
11.125131220359297,9.3,0.43,0.44,1.9,9.0,22.0,3.28,0.55,9.5,0
11.896748484535378,9.3,0.43,0.44,1.9,9.0,22.0,3.28,0.55,9.5,0
11.071273048686269,8.0,0.42,0.32,2.5,26.0,122.0,3.22,1.07,9.7,0
14.906656237883627,9.3,0.36,0.39,1.5,41.0,55.0,3.47,0.73,10.9,1
15.116476137991025,9.3,0.36,0.39,1.5,41.0,55.0,3.47,0.73,10.9,1
17.2784627359427,7.6,0.735,0.02,2.5,10.0,14.0,3.51,0.71,11.7,1
14.364446583636274,9.3,0.36,0.39,1.5,41.0,55.0,3.47,0.73,10.9,1
16.80229887459784,8.2,0.26,0.34,2.5,16.0,47.0,3.4,0.78,11.3,1
16.965779323016154,11.7,0.28,0.47,1.7,17.0,32.0,3.15,0.67,10.6,1
15.592682862267734,6.8,0.56,0.22,1.8,15.0,24.0,3.4,0.82,11.2,1
13.689375808774214,7.2,0.62,0.06,2.7,15.0,85.0,3.51,0.54,9.5,0
15.287614393289713,5.8,1.01,0.66,2.0,15.0,88.0,3.66,0.6,11.5,1
14.000809030686247,7.5,0.42,0.32,2.7,7.0,25.0,3.24,0.44,10.4,0
12.969158731719176,7.2,0.62,0.06,2.5,17.0,84.0,3.51,0.53,9.7,0
12.127678020031713,7.2,0.62,0.06,2.7,15.0,85.0,3.51,0.54,9.5,0
11.996431991697063,7.2,0.635,0.07,2.6,16.0,86.0,3.51,0.54,9.7,0
15.667605284032886,6.8,0.49,0.22,2.3,13.0,24.0,3.41,0.83,11.3,1
17.107213686913777,6.9,0.51,0.23,2.0,13.0,22.0,3.4,0.84,11.2,1
14.772169903188818,6.8,0.56,0.22,1.8,15.0,24.0,3.4,0.82,11.2,1
13.842148503969867,7.6,0.63,0.03,2.0,27.0,43.0,3.44,0.64,10.9,1
15.049522033133712,7.7,0.715,0.01,2.1,31.0,43.0,3.41,0.57,11.8,1
12.305569034068586,6.9,0.56,0.03,1.5,36.0,46.0,3.53,0.57,10.6,0
11.090817630201666,7.3,0.35,0.24,2.0,28.0,48.0,3.43,0.54,10.0,0
17.298283092567402,9.1,0.21,0.37,1.6,6.0,10.0,3.23,0.58,11.1,1
16.151641717305438,10.4,0.38,0.46,2.1,6.0,10.0,3.12,0.65,11.8,1
16.471102728397018,8.8,0.31,0.4,2.8,7.0,16.0,3.31,0.79,11.8,1
11.477326753909168,7.1,0.47,0.0,2.2,7.0,14.0,3.4,0.58,10.9,0
14.456252798446355,7.7,0.715,0.01,2.1,31.0,43.0,3.41,0.57,11.8,1
15.470149407303241,8.8,0.61,0.19,4.0,30.0,69.0,3.22,0.5,10.0,1
10.746984032050571,7.2,0.6,0.04,2.5,18.0,88.0,3.53,0.55,9.5,0
12.216384658433741,9.2,0.56,0.18,1.6,10.0,21.0,3.15,0.49,9.9,0
14.7873685127961,7.6,0.715,0.0,2.1,30.0,35.0,3.48,0.65,11.4,1
14.856819469412258,8.4,0.31,0.29,3.1,14.0,26.0,3.22,0.78,12.0,1
12.315547304009836,7.2,0.6,0.04,2.5,18.0,88.0,3.53,0.55,9.5,0
12.80911554967416,8.8,0.61,0.19,4.0,30.0,69.0,3.22,0.5,10.0,1
14.432183061484466,8.9,0.75,0.14,2.5,9.0,30.0,3.34,0.64,10.5,0
14.621638142097291,9.0,0.8,0.12,2.4,8.0,28.0,3.33,0.65,10.4,1
15.306934944663222,10.7,0.52,0.38,2.6,29.0,56.0,3.15,0.79,12.1,1
15.626322694509726,6.8,0.57,0.0,2.5,32.0,64.0,3.43,0.56,11.2,1
11.277526318732846,10.7,0.9,0.34,6.6,23.0,99.0,3.22,0.68,9.3,0
12.087241235404962,7.2,0.34,0.24,2.0,30.0,52.0,3.44,0.58,10.1,0
12.768558578443745,7.2,0.66,0.03,2.3,16.0,86.0,3.53,0.57,9.7,0
15.226462911301116,10.1,0.45,0.23,1.9,10.0,18.0,3.22,0.65,9.3,1
10.410646748341279,7.2,0.66,0.03,2.3,16.0,86.0,3.53,0.57,9.7,0
12.791591947843205,7.2,0.63,0.03,2.2,17.0,88.0,3.53,0.58,9.8,1
14.569208829328652,7.1,0.59,0.01,2.3,27.0,43.0,3.42,0.58,10.7,1
17.317892474839333,8.3,0.31,0.39,2.4,17.0,43.0,3.31,0.77,12.5,1
13.525620021138794,7.1,0.59,0.01,2.3,27.0,43.0,3.42,0.58,10.7,1
16.58235633570244,8.3,0.31,0.39,2.4,17.0,43.0,3.31,0.77,12.5,1
11.551761297157595,8.3,1.02,0.02,3.4,6.0,11.0,3.48,0.49,11.0,0
12.45700468603215,8.9,0.31,0.36,2.6,10.0,39.0,3.4,0.69,11.8,0
16.930378039993204,7.4,0.635,0.1,2.4,16.0,33.0,3.58,0.69,10.8,1
14.811534561902056,7.4,0.635,0.1,2.4,16.0,33.0,3.58,0.69,10.8,1
16.618761629564368,6.8,0.59,0.06,6.0,11.0,18.0,3.41,0.59,10.8,1
17.202587391239465,6.8,0.59,0.06,6.0,11.0,18.0,3.41,0.59,10.8,1
